gh_project_name,team,lang,sloc,tests_per_kloc,build_success
gresrun/jesque,3,java,5289,74.162110767768,0.8323353293413174
griffon/griffon,3,java,56260,13.5925844006997,0.7701421800947867
grocer/grocer,6,ruby,598,224.137931034483,0.5904977375565611
grosser/fast_gettext,4,ruby,1614,144.981412639405,0.7743431221020093
grosser/parallel,5,ruby,446,200,0.6279863481228669
grosser/parallel_tests,6,ruby,1389,215.859030837004,0.5256410256410257
grosser/wwtd,3,ruby,435,226.277372262774,0.5507900677200903
Growstuff/growstuff,21,ruby,34905,308.580858085809,0.8802946593001841
grpc/grpc-java,24,java,65143,22.0396326727888,0.8967777170944838
guard/guard,14,ruby,10798,249.663526244953,0.718097270925446
guard/guard-livereload,7,ruby,746,222.222222222222,0.9573770491803278
guard/guard-minitest,5,ruby,1083,223.255813953488,0.7426850258175559
guard/guard-rspec,11,ruby,2341,284.313725490196,0.9490516920788398
guard/guard-spork,5,ruby,330,209.821428571429,0.8546409807355516
guard/listen,11,ruby,4254,1133.33333333333,0.4841620626151013
guardian/swarmize,3,ruby,3116,88.6426592797784,0.9272030651340997
gwtbootstrap/gwt-bootstrap,7,java,15532,0.248159483828274,0.7796610169491526
gwtbootstrap3/gwtbootstrap3,6,java,13560,0.322867059488256,0.9570707070707071
h3xstream/find-sec-bugs,3,java,5110,33.3333333333333,0.8571428571428571
hacketyhack/hackety-hack.com,10,ruby,1206,113.382899628253,0.4953271028037383
haiwen/seadroid,10,java,31186,0.069309675630718,0.8573487031700289
hakanensari/vacuum,3,ruby,686,113.003095975232,0.8181818181818182
hamcrest/JavaHamcrest,6,java,4393,53.5668951510536,0.8418491484184915
haml/haml,15,ruby,3477,118.012422360248,0.7434803224276908
hamstergem/hamster,9,ruby,17033,301.803459698197,0.5885111371629543
hashrocket/decent_exposure,7,ruby,420,227.272727272727,0.8499384993849939
helun/Ektorp,5,java,11079,31.6844195703196,0.9476923076923077
heroku/heroku,41,ruby,8504,83.0605564648118,0.8494915254237289
heroku/heroku-buildpack-ruby,10,ruby,68401,82.4341401769223,0.5547945205479452
heroku/heroku.rb,5,ruby,2196,72.5446428571429,0.6092592592592593
hexorx/countries,5,ruby,450,520.20202020202,0.9150537634408602
hiki/hiki,5,ruby,21812,14.3375367075488,0.6621621621621622
hipchat/hipchat-rb,4,ruby,1160,108.778625954198,0.8998384491114702
holman/boom,2,ruby,768,97.65625,0.7065217391304348
Homebrew/homebrew-bundle,7,ruby,878,132.042253521127,0.919908466819222
Homebrew/homebrew-nginx,11,ruby,1058,0,0.8134615384615385
Homebrew/homebrew-science,81,ruby,23850,0,0.7322860962566845
honeybadger-io/honeybadger-ruby,9,ruby,7499,109.253065774805,0.8340014948698784
hotchemi/Android-Rate,7,java,604,0,0.5023696682464455
hotsh/rstat.us,15,ruby,2828,210.154525386313,0.6544117647058824
hstaudacher/osgi-jax-rs-connector,3,java,3413,100,0.8958333333333334
hstove/rbtc_arbitrage,4,ruby,700,95.2380952380952,0.687041564792176
hsz/idea-gitignore,2,java,6388,3.21380243572395,0.7155963302752294
htty/htty,6,ruby,3519,305.073649754501,0.9362934362934363
HubSpot/jinjava,7,java,9777,41.6605972323379,0.8032520325203252
HubSpot/Singularity,12,java,39996,4.66878318170904,0.5028608442189355
huerlisi/bookyt,6,ruby,6407,29.7347977497991,0.40021929824561403
hw-cookbooks/graphite,8,ruby,1184,207.897793263647,0.7780979827089337
hybridgroup/artoo,8,ruby,2435,8.35073068893528,0.8869257950530035
iconara/cql-rb,7,ruby,4121,294.615849969752,0.6089309878213802
IDPF/epubcheck,16,java,26078,57.4926542605289,0.9424460431654677
igniterealtime/Openfire,22,java,209891,0.844180169152601,0.9638084632516704
igniterealtime/Smack,7,java,57201,9.45787661054877,0.8205980066445183
igrigorik/http-2,5,ruby,2558,150.607287449393,0.671875
iipc/openwayback,13,java,36990,0,0.8631178707224335
iluwatar/java-design-patterns,11,java,12164,51.8169582772544,0.9542857142857143
imathis/octopress,7,ruby,1961,5.82147477360931,0.7842323651452282
inaturalist/inaturalist,11,ruby,52821,36.8298279883935,0.6592292089249493
increments/qiita-markdown,7,ruby,1216,67.6795580110497,0.8960739030023095
inf0rmer/blanket,2,ruby,199,215.909090909091,0.9722222222222222
influitive/apartment,12,ruby,844,184.855233853007,0.8112820512820513
influxdb/influxdb-ruby,8,ruby,663,155.172413793103,0.5971223021582733
infochimps-labs/wukong,7,ruby,10755,47.142015321155,0.030456852791878174
innoq/iqvoc,7,ruby,6464,3.82775119617225,0.5747126436781609
inossidabile/protector,3,ruby,1997,84.070796460177,0.7970183486238532
instructure/canvas-lms,45,ruby,142204,69.6230598669623,0.2798794777368597
integrallis/stripe_event,6,ruby,256,30.5343511450382,0.8272095332671301
integrity/integrity,6,ruby,2272,11.7899249732047,0.553314121037464
interagent/pliny,14,ruby,1515,90.9090909090909,0.931185944363104
interagent/prmd,14,ruby,1404,40.3877221324717,0.8442105263157895
intercom/intercom-ruby,13,ruby,1520,132.413793103448,0.6930970149253731
intridea/hashie,12,ruby,1463,286.948176583493,0.7985574446161773
intridea/oauth2,6,ruby,498,163.440860215054,0.5721583652618135
intridea/omniauth,6,ruby,6716,189.856957087126,0.7400185701021356
intuit/simple_deploy,12,ruby,2490,87.3113015095879,0.8547486033519553
inukshuk/bibtex-ruby,4,ruby,3475,105.442176870748,0.5971428571428572
inviqa/chef-php-extra,4,ruby,875,31.8559556786704,0.7604166666666666
ioquatix/rubydns,4,ruby,1081,49.9528746465598,0.6363636363636364
isaiah/jubilee,2,ruby,2116,144.10480349345,0.43243243243243246
ivaldi/brimir,6,ruby,2813,1.91938579654511,0.8352941176470589
jaimeiniesta/metainspector,4,ruby,668,312.252964426877,0.9060022650056625
jakenjarvis/Android-OrmLiteContentProvider,3,java,4861,28.746465598492,0.3767123287671233
JakeWharton/DiskLruCache,5,java,791,79.646017699115,0.8987341772151899
JakeWharton/timber,3,java,1042,44.4444444444444,0.9852216748768473
JakeWharton/u2020,12,java,6313,0.503609199261373,0.9301310043668122
jamesagnew/hapi-fhir,6,java,652174,11.4014731106851,0.5409356725146199
jarib/childprocess,2,ruby,1627,30.1339285714286,0.5470219435736677
jasmine/jasmine-gem,7,ruby,1256,134.408602150538,0.6970915841584159
javaee-samples/javaee7-samples,5,java,19953,21.1998195760036,0
JavaMoney/jsr354-api,4,java,2457,95.2177625960717,0.9296875
javaparser/javaparser,9,java,14218,4.12249705535925,0.9768518518518519
javaslang/javaslang,13,java,28399,275.43720190779,0.9355223880597014
jayroh/thredded,4,ruby,3829,48.0833893745797,0.5385174418604651
jayway/JsonPath,4,java,7694,74.245939675174,0.9478827361563518
jayway/rest-assured,3,java,11194,106.275007319215,0.9744408945686901
jbachorik/btrace,4,java,24062,5.15764079527494,0.7951219512195122
jberkel/sms-backup-plus,3,java,7310,27.0685084414678,0.8289855072463768
jbox-web/redmine_git_hosting,7,ruby,10797,43.6342758719678,0.5861145644066176
jcabi/jcabi-aspects,9,java,2389,36.0889634913974,0.86512370311253
jcabi/jcabi-github,12,java,17656,47.6787954830615,0.6021881838074398
jcabi/jcabi-http,6,java,3369,26.9755633132339,0.7745302713987474
jch/html-pipeline,9,ruby,796,180.904522613065,0.8548931383577053
jdamcd/android-crop,2,java,1533,0,0.4785714285714286
jdantonio/functional-ruby,4,ruby,1323,401.544401544402,0.8107036669970268
jdigger/git-process,3,ruby,1959,87.6201243640475,0.8626760563380281
jedi4ever/veewee,16,ruby,16199,2.12875757966714,0.8513011152416357
jekyll/jekyll-redirect-from,7,ruby,124,322.58064516129,0.8493506493506493
jekyll/jekyll-sitemap,10,ruby,73,490.566037735849,0.7222222222222222
jekyll/mercenary,4,ruby,368,100.946372239748,0.8685446009389671
jenkinsci/jenkins.rb,8,ruby,3636,46.045197740113,0.8418367346938775
jeremyevans/sequel,5,ruby,32397,181.032586494045,0.8617021276595744
jeremyw/stamp,4,ruby,397,57.9345088161209,0.7551020408163265
jetrockets/attrio,3,ruby,667,127.586206896552,0.696
jfelchner/ruby-progressbar,7,ruby,2110,175.837320574163,0.5706084959816303
jfirebaugh/konacha,8,ruby,514,217.948717948718,0.8754966887417218
JFXtras/jfxtras-labs,17,java,57846,2.5340985317135,0.44635193133047213
jhalterman/modelmapper,3,java,6336,38.2185723310171,0.9509433962264151
jhnvz/retina_rails,4,ruby,290,106.382978723404,0.8373362445414847
jhy/jsoup,2,java,10696,50.299177262528,0.98
jimmycuadra/lita,3,ruby,2436,190,0.9593220338983051
jimweirich/rake,8,ruby,3687,152.008686210641,0.8719298245614036
jimweirich/rspec-given,2,ruby,2510,0,0.7688888888888888
jipiboily/monologue,6,ruby,772,198.019801980198,0.6544117647058824
jlong/serve,5,ruby,1425,38.1625441696113,0.7414965986394558
jmettraux/rufus-scheduler,4,ruby,1545,220.140515222482,0.6674876847290641
jmkgreen/morphia,4,java,10159,33.1322322223321,0.8678571428571429
jMonkeyEngine/jmonkeyengine,16,java,214505,0.674243214124353,0.8122950819672131
jmxtrans/jmxtrans,13,java,9873,27.8260869565217,0.869309838472834
jneen/rouge,15,ruby,14486,32.3565323565324,0.9166072701354241
jnicklas/capybara,15,ruby,10236,36.9261477045908,0.5477162037646439
jnicklas/turnip,6,ruby,848,107.046070460705,0.9132915002852253
jnunemaker/flipper,4,ruby,4799,198.899371069182,0.7915531335149864
jnunemaker/httparty,9,ruby,1768,243.67816091954,0.8278894472361809
joakimk/minimapper,4,ruby,821,112.244897959184,0.8136752136752137
JodaOrg/joda-time,5,java,30498,0.893102500687002,0.9658119658119658
joelittlejohn/embedmongo-maven-plugin,3,java,641,23.4986945169713,0.9939024390243902
joelittlejohn/jsonschema2pojo,8,java,5014,93.0383864671438,0.9598337950138505
joenorton/rubyretriever,1,ruby,556,62.9496402877698,0.7515151515151515
joeyates/imap-backup,2,ruby,871,250,0.8267477203647416
johnbellone/consul-cookbook,12,ruby,1027,21.4669051878354,0.7147826086956521
johncarl81/parceler,3,java,5037,27.603003856302,0.940554821664465
joliss/jquery-ui-rails,4,ruby,97,10.5263157894737,0.9368421052631579
jOOQ/jOOQ,7,java,130053,10.2877110704967,0.7747625508819539
jordansissel/fpm,6,ruby,4740,43.9958592132505,0.6305506216696269
jorgemanrubia/mailgun_rails,3,ruby,413,5.05050505050505,0.569672131147541
joscha/play-authenticate,11,java,6284,1.6946280291476,0.6137787056367432
josevalim/rails-footnotes,8,ruby,1043,21.4216163583252,0.7701149425287356
JoshCheek/seeing_is_believing,4,ruby,2580,173.736462093863,0.6450511945392492
joshwlewis/unitwise,3,ruby,1106,139.281828073993,0.6633416458852868
journeyapps/zxing-android-embedded,3,java,13874,2.07948243992606,0.7705882352941177
jphp-compiler/jphp,6,java,82336,16.017985106084,0.7539748953974895
jpos/jPOS,10,java,45500,85.096803241783,0.9388379204892966
jprante/elasticsearch-jdbc,2,java,12677,17.2573189522342,0.8408304498269896
jruby/activerecord-jdbc-adapter,19,ruby,12198,64.4056183624529,0.6203813058883078
jruby/jruby,50,ruby,322263,381.177916209763,0.34222561281644615
jruby/jruby-rack,8,ruby,3518,178.072625698324,0.4215686274509804
jruby/warbler,7,ruby,11092,166.907253699026,0.6942148760330579
jsmestad/pivotal-tracker,7,ruby,634,138.801261829653,0.5384615384615384
jsonld-java/jsonld-java,6,java,7334,16.7185707261105,0.8616541353383459
jsprit/jsprit,4,java,21311,63.2593691175632,0.9219330855018587
jtwig/jtwig,3,java,9604,80.2243076218815,0.9098360655737705
JuanitoFatas/fast-ruby,9,ruby,906,0,0.9871794871794872
judofyr/temple,3,ruby,1796,83.4609494640122,0.74
julianhyde/linq4j,4,java,14307,16.495421821486,0.9846153846153847
julianhyde/optiq,15,java,107649,14.5644177492201,0.8686233403214535
julman99/gson-fire,3,java,1984,50.6024096385542,0.8761904761904762
june29/horesase-boys,5,ruby,66,0,0.9593023255813954
junegunn/fzf,5,ruby,37,5142.85714285714,0.87
junit-team/junit,12,java,9332,146.169236201012,0.9664233576642336
justinfrench/formtastic,13,ruby,2955,383.432963279249,0.8214003685180311
jwtk/jjwt,4,java,5066,0.497883993029624,0.9113043478260869
k0kubun/githubranking,1,ruby,1274,9.765625,0.8387096774193549
kaizenplatform/fluent-plugin-bigquery,6,ruby,777,67.3575129533679,0.9607142857142857
Kapeli/cheatsheets,22,ruby,45967,0,0.9715302491103203
karmi/retire,5,ruby,3754,259.151279559443,0.2360248447204969
KatanaCode/blogit,3,ruby,917,114.537444933921,0.048365122615803814
keen/pingpong,7,ruby,895,88.785046728972,0.5703125
keenlabs/keen-gem,10,ruby,754,201.133144475921,0.7235676314235086
kei-s/github-preview,2,ruby,21,428.571428571429,0.84
kelemen/netbeans-gradle-project,4,java,44332,5.0926679533986,0.8863636363636364
kenichi/angelo,5,ruby,1711,75.0147666863556,0.8556338028169014
kernow/shortcode,3,ruby,241,219.917012448133,0.8986486486486487
kevinsawicki/http-request,4,java,1396,118.506493506493,1
kickstarter/rack-attack,3,ruby,532,153.614457831325,0.8292978208232445
killbill/killbill,7,java,80284,18.876993663972,0.4560061208875287
kishikawakatsumi/xcjobs,5,ruby,954,181.494661921708,0.9315789473684211
kmuto/review,10,ruby,14569,62.0880289177121,0.8684064408661855
knightliao/disconf,4,java,15915,2.77354042435169,0.8503521126760564
kongchen/swagger-maven-plugin,8,java,4271,8.26730967964175,0.7948717948717948
kostya/eye,9,ruby,5129,156.572335361016,0.1419959812458138
kostyantyn/hydra_attribute,2,ruby,2308,181.022880215343,0.8477508650519031
kovyrin/db-charmer,3,ruby,2041,122.562674094708,0.5548961424332344
kpumuk/meta-tags,6,ruby,429,526.315789473684,0.6808300395256917
KrauseFx/deliver,3,ruby,2116,57.9387186629526,0.7917525773195876
KrauseFx/fastlane,4,ruby,6259,47.9233226837061,0.7607904316172647
krisleech/wisper,3,ruby,1117,277.602523659306,0.8902147971360382
KronicDeth/intellij-elixir,3,java,51757,12.7687085825117,0.8465011286681715
ksoichiro/Android-ObservableScrollView,2,java,8622,3.92156862745098,0.9061032863849765
ktoso/maven-git-commit-id-plugin,5,java,2883,49.2662473794549,0.8296089385474861
kuujo/copycat,2,java,20580,9.45665698880133,0.3305084745762712
kytrinyx/approvals,4,ruby,820,74.6268656716418,0.9043824701195219
kytrinyx/etsy,8,ruby,1126,282.909930715935,0.4657534246575342
l0rdn1kk0n/wicket-bootstrap,11,java,20300,19.5724179464017,0.48414738646101113
la-team/light-admin,5,java,11787,15.3688524590164,0.6322314049586777
lanej/cistern,5,ruby,1155,57.8338590956888,0.7320261437908496
langalex/couch_potato,4,ruby,1909,248.665955176094,0.5582298136645962
languagetool-org/languagetool,19,java,52453,5.17590435081554,0.8974358974358975
laradji/zabbix,6,ruby,2567,8.56531049250535,0.31932773109243695
lardawge/carrierwave_backgrounder,3,ruby,412,163.323782234957,0.7730870712401056
larsga/Duke,4,java,10957,59.260810386347,0.6978021978021978
laserlemon/figaro,4,ruby,286,377.659574468085,0.8017572762218561
lassebunk/gretel,4,ruby,584,0,0.6666666666666666
laurentpetit/ccw,7,java,14145,0.781139042749609,0.4592274678111588
laurilehmijoki/s3_website,2,java,11,0,0.9846153846153847
layervault/psd.rb,5,ruby,5010,20.4422194409679,0.7741194486983155
le0pard/mongodb_logger,2,ruby,1542,78.0669144981413,0.7961835160373528
ledermann/unread,5,ruby,379,230.240549828179,0.875
leejarvis/slop,4,ruby,603,168.674698795181,0.7343453510436433
leereilly/swot,71,ruby,321,37.5,0.6509652509652509
lemire/RoaringBitmap,7,java,9763,46.2449130595635,0.912621359223301
lemurheavy/coveralls-ruby,5,ruby,560,89.7703549060543,0.745125348189415
lenskit/lenskit,6,java,32334,31.7520215633423,0.7756033920417482
levkhomich/akka-tracing,2,java,3842,0,0.5909961685823755
lian/bitcoin-ruby,16,ruby,8965,51.8358531317495,0.6180555555555556
librato/librato-metrics,6,ruby,985,196.938775510204,0.814665592264303
librato/librato-rails,11,ruby,719,45.7256461232604,0.872113676731794
ligi/PassAndroid,2,java,6790,0.345065562456867,0.1015625
linkedin/datafu,5,java,11558,43.9132851584213,0.8634686346863468
livingsocial/rake-pipeline,6,ruby,1270,160.337552742616,0.22401847575057737
Locale/localeapp,8,ruby,1692,148.453608247423,0.6835141571844403
locomote/gusteau,5,ruby,1134,0,0.6876876876876877
locomotivecms/engine,12,ruby,13608,45.996775926921,0.524628616106333
lodge/lodge,7,ruby,1439,31.2934631432545,0.7814540705267741
lookfirst/sardine,5,java,5261,13.1178707224335,0.8488372093023255
loomio/loomio,17,ruby,21550,46.6282276259714,0.728282168517309
loopj/android-async-http,9,java,7353,0,0.8459595959595959
lostisland/faraday,12,ruby,2799,105.394783851375,0.6722573549628815
lostisland/faraday_middleware,10,ruby,748,205.438066465257,0.8756830601092896
lostisland/sawyer,4,ruby,1276,77.5316455696203,0.936
lotus/controller,8,ruby,1236,238.095238095238,0.9711830131445905
lotus/lotus,9,ruby,2431,303.664921465969,0.8277872237065824
lotus/router,9,ruby,922,414.425427872861,0.9669187145557656
lotus/utils,8,ruby,1580,815.789473684211,0.9315068493150684
lotus/view,7,ruby,844,163.591635916359,0.9153737658674189
louismullie/treat,2,ruby,6634,13.0597014925373,0.5094339622641509
lsegal/yard,5,ruby,15624,101.454737318158,0.7584905660377359
LTe/grape-rabl,6,ruby,141,168,0.7413333333333333
luikore/nyara,5,ruby,3050,47.027208599261,0.7345844504021448
lukaszkorecki/CoffeeTags,4,ruby,363,197.986577181208,0.8313253012048193
lviggiano/owner,4,java,2868,156.222418358341,0.9190388170055452
lwe/simple_enum,7,ruby,322,354.497354497354,0.8274967574578469
lynndylanhurley/devise_token_auth,8,ruby,1649,78.1089414182939,0.8381742738589212
Mach5/supersonic,3,java,36981,0.175182481751825,0.46405228758169936
MagLev/maglev,18,ruby,119743,2.58892108801497,0.490702479338843
magnusvk/counter_culture,5,ruby,311,235.059760956175,0.9444444444444444
mailboxer/mailboxer,8,ruby,1059,211.986681465039,0.7640750670241286
makrio/makrio,10,ruby,17103,74.5621741931705,0
mame/quine-relay,2,ruby,2185,0,0.6915887850467289
ManageIQ/manageiq,82,ruby,369291,26.2955638885926,0.7959329290046379
manastech/crystal,12,ruby,13282,74.3192133131619,0.5347758887171561
manshar/manshar,7,ruby,2261,57.8034682080925,0.7859973579920739
maoueh/nugrant,2,ruby,2271,0,0.7587939698492462
marcandre/backports,3,ruby,5666,11.0062893081761,0.6348547717842323
markbates/configatron,4,ruby,1043,122.159090909091,0.8550295857988166
markevans/dragonfly,6,ruby,2809,256.694720734507,0.5626959247648903
MarkUsProject/Markus,19,ruby,21893,90.7513539092486,0.43375394321766564
marubinotto/Piggydb,3,java,17757,53.7766112569262,0.9491228070175438
Mashape/unirest-java,6,java,1391,34.0393343419062,0.8294036061026352
matschaffer/knife-solo,7,ruby,1547,105.540897097625,0.8312236286919831
mattbrictson/airbrussh,4,ruby,514,151.750972762646,0.848314606741573
mattdbridges/dotify,1,ruby,614,171.526586620926,0.7647840531561462
mattheworiordan/capybara-screenshot,4,ruby,666,161.048689138577,0.36151960784313725
matthuhiggins/foreigner,3,ruby,465,0,0.8129032258064516
mattray/spiceweasel,4,ruby,1443,41.0071942446043,0.5985401459854015
maxcom/lorsource,6,java,24821,15.2464302164901,0.920205319645357
maxdemarzi/neography,7,ruby,3131,216.346153846154,0.7058823529411765
MaximeD/gem_updater,3,ruby,264,148.325358851675,0.9650145772594753
mbj/anima,7,ruby,193,176.470588235294,0.4370629370629371
mbj/mutant,9,ruby,5819,107.594936708861,0.4869256630556593
mbj/unparser,3,ruby,2727,12.9504504504505,0.6440149625935162
mbleigh/acts-as-taggable-on,15,ruby,1285,204.098360655738,0.8322565759113982
mbosecke/pebble,4,java,6324,51.3231756214916,0.9072164948453608
mbulat/plutus,3,ruby,551,144.303797468354,0.8179310344827586
mceachen/closure_tree,8,ruby,1084,262.472885032538,0.5895788016610639
mcMMO-Dev/mcMMO,11,java,19407,0.214580762834612,0.8588235294117647
mdxp/nodejs-cookbook,4,ruby,162,0,0.76
mendhak/gpslogger,4,java,9771,8.39218094360864,0.8233438485804416
merit-gem/merit,4,ruby,1088,28.7836583101207,0.8715596330275229
metaskills/less-rails,5,ruby,264,73.9299610894942,0.7342192691029901
metaskills/less-rails-bootstrap,6,ruby,79,392.857142857143,0.7987152034261242
mfornos/humanize,2,java,6582,58.8235294117647,0.9246231155778895
mgodave/barge,6,java,12704,5.92557478075373,0.5113636363636364
mgomes/api_auth,7,ruby,790,283.221476510067,0.9605504587155963
mhfs/devise-async,4,ruby,285,188.405797101449,0.6356589147286822
michelson/lazy_high_charts,7,ruby,309,166.666666666667,0.8616071428571429
middleman/middleman,21,ruby,17107,5.43684410165634,0.6907179971658006
middleman/middleman-autoprefixer,4,ruby,130,0,0.9194630872483222
middleman/middleman-guides,23,ruby,86,0,0.8933901918976546
mikaelhg/urlbuilder,3,java,703,102.076124567474,0.8329113924050633
mikel/mail,15,ruby,33284,86.0227812055055,0.639129067756642
mikera/vectorz,5,java,43106,19.459145475668,0.9571788413098237
miketheman/nginx,5,ruby,1166,166.666666666667,0.5651465798045603
mileszs/wicked_pdf,6,ruby,705,0,0.6102783725910065
mina-deploy/mina,4,ruby,1123,60.9756097560976,0.2521942656524283
minimagick/minimagick,11,ruby,1494,159.744408945687,0.6802383316782522
MiniProfiler/rack-mini-profiler,7,ruby,3207,85.6586632057106,0.8891855807743658
MirakelX/mirakel-android,4,java,54801,11.6978373151577,0
mirego/gaffe,4,ruby,85,12.5,0.9140401146131805
mislav/will_paginate,7,ruby,1031,172.074729596854,0.7357142857142858
mitchellh/vagrant,59,ruby,34940,100.596642153462,0.9029038112522686
mivok/markdownlint,5,ruby,1075,26.3653483992467,0.943502824858757
mixi-inc/RubyTraining,6,ruby,228,186.567164179104,0.9259259259259259
mixpanel/mixpanel-ruby,5,ruby,438,96.3302752293578,0.9325581395348838
mkdynamic/omniauth-facebook,5,ruby,282,569.444444444444,0.7747957992998833
mmozuras/pronto,5,ruby,1337,12.779552715655,0.9096176129779838
mockito/mockito,21,java,36175,122.036417688592,0.8013136288998358
mojombo/god,2,ruby,3993,72.6072607260726,0.7081545064377682
mongodb/morphia,6,java,13876,57.4141384170314,0.8235294117647058
mongoid-rspec/mongoid-rspec,4,ruby,1245,0,0.5894039735099338
mongoid/moped,15,ruby,3266,198.810114030739,0.2915683962264151
mongoid/origin,5,ruby,1229,1084.63035019455,0.8494623655913979
mongomapper/mongomapper,9,ruby,4345,746.905089408528,0.5517668939863608
morgoth/picasa,3,ruby,1107,285.087719298246,0.6519823788546255
mozilla/MozStumbler,22,java,21359,3.4324942791762,0.9412706887346503
mpatric/mp3agic,3,java,4883,50.627338762932,0.9080459770114943
mperham/dalli,6,ruby,1683,81.6326530612245,0.4732965009208103
mperham/girl_friday,4,ruby,1031,25.025025025025,0.27956989247311825
mperham/sidekiq,25,ruby,3751,88.7759092686742,0.7672811059907834
mrkamel/search_cop,1,ruby,781,163.498098859316,0.9212034383954155
mroth/lolcommits,7,ruby,2234,21.7391304347826,0.8166118421052632
MrTJP/ProjectRed,12,java,23486,0,0.6607538802660754
ms-ati/docile,4,ruby,87,477.272727272727,0.7388137356919875
msgpack/msgpack-java,9,java,13607,126.684360963659,0.817283950617284
muffinista/chatterbot,2,ruby,1291,161.023947151115,0.7460035523978685
mustache/mustache,5,ruby,1146,141.605839416058,0.42613636363636365
mybatis/mybatis-3,16,java,20402,55.0697583022205,0.9397884458909682
mybatis/spring,6,java,1580,80.5022156573117,0.927689594356261
mycila/license-maven-plugin,2,java,2149,60.6694560669456,0.7819148936170213
myronmarston/vcr,6,ruby,2976,144.091223220456,0.5672043010752689
myui/hivemall,2,java,33185,6.49651972157773,0.8068833652007649
nahi/httpclient,4,ruby,5522,83.3333333333333,0.38407960199004976
nanoc/nanoc,8,ruby,7837,123.934053439454,0.7486539402838962
NARKOZ/ginatra,2,ruby,916,101.052631578947,0.7477064220183486
NARKOZ/gitlab,11,ruby,1472,344.75374732334,0.9354838709677419
nateware/redis-objects,4,ruby,1336,98.5221674876847,0.8449612403100775
nathanl/authority,3,ruby,362,245.341614906832,0.6747700394218134
nathanl/searchlight,3,ruby,249,229.166666666667,0.6384615384615384
natritmeyer/site_prism,3,ruby,1016,128.46865364851,0.8694444444444445
naver/pinpoint,19,java,127315,11.9568639798489,0.857085346215781
naver/yobi,16,java,26420,25.0889072928338,0.9079401611047181
nbudin/devise_cas_authenticatable,5,ruby,656,37.4531835205993,0.4705546026300743
ndbroadbent/turbo-sprockets-rails3,3,ruby,484,4.62962962962963,0.7128712871287128
neo4jrb/neo4j,14,ruby,10305,194.505015263846,0.6221383647798742
neo4jrb/neo4j-core,9,ruby,7942,133.042096902303,0.5515610217596972
nesquena/backburner,4,ruby,1224,162.708883025506,0.44140625
nesquena/rabl,9,ruby,1867,0.984251968503937,0.696969696969697
Netflix/denominator,3,java,11212,51.6457051110516,0.8349514563106796
Netflix/Hystrix,9,java,21420,48.0898876404494,0.5267489711934157
NetSweet/netsuite,3,ruby,5743,114.400401404917,0.7777777777777778
neuland/jade4j,4,java,5633,78.4401613626177,0.8295918367346938
nevans/resque-pool,3,ruby,870,35.632183908046,0.3835616438356164
newrelic/rpm,19,ruby,23166,127.645355312987,0.48391608391608393
NicosKaralis/pushmeup,3,ruby,476,0,0.5329949238578681
njonsson/cape,2,ruby,959,78.2608695652174,0.8849171752397559
nkzawa/socket.io-client.java,4,java,1334,56.1883067577828,0.8841201716738197
NoamB/sorcery,10,ruby,2750,161.926605504587,0.7064765300059418
Nodeclipse/nodeclipse-1,3,java,93715,0.0577453890306859,0.8644688644688645
nohana/Laevatein,5,java,3154,5.60328726186029,0.7761194029850746
Nordstrom/chef-vault,6,ruby,1513,26.0695187165775,0.7922848664688428
norman/friendly_id,16,ruby,773,2.13219616204691,0.6283374866500534
northworld/google_calendar,3,ruby,626,109.510086455331,0.8764705882352941
notnoop/java-apns,7,java,2019,56.9105691056911,0.5825242718446602
nov/fb_graph,2,ruby,4772,97.5232198142415,0.8126232741617357
nov/json-jwt,3,ruby,795,46.2249614791988,0.7300115874855156
nov/openid_connect,1,ruby,1184,53.7037037037037,0.6544715447154471
numenta/htm.java,6,java,18559,31.7905059539846,0.9202037351443124
nurkiewicz/spring-data-jdbc-repository,3,java,585,165.04854368932,0.6733333333333333
nutzam/nutz,12,java,55379,21.5638566862268,0.5174200978980709
nviennot/nobrainer,6,ruby,4943,137.10302091402,0.904
oblac/jodd,7,java,84272,22.513981802788,0.927710843373494
ocpsoft/rewrite,6,java,31303,28.4419996764278,0.5508474576271186
octopress/ink,4,ruby,2671,6.36942675159236,0.8133333333333334
octopress/octopress,6,ruby,1155,5.53505535055351,0.7090909090909091
OfficeDev/ews-java-api,8,java,45580,2.74239207360226,0.990530303030303
olbrich/ruby-units,3,ruby,2529,13.8394622380388,0.7854984894259819
OneBusAway/onebusaway-android,8,java,31662,0.226368722310255,0.8255555555555556
ongaeshi/milkode,4,ruby,6396,16.7371712341365,0.8007968127490039
opal/opal,23,ruby,32795,183.215560574051,0.8981938628835697
opal/opal-jquery,7,ruby,634,305.135951661631,0.8222222222222222
openaustralia/morph,9,ruby,6723,11.8547789577673,0.9385579937304075
openfoodfoundation/openfoodnetwork,19,ruby,35268,69.0144173954148,0.5787339490876323
OpenGrok/OpenGrok,8,java,34441,11.0343225506708,0.9696132596685083
openid/ruby-openid,5,ruby,7816,107.161458333333,0.5678391959798995
openMF/mifosx,34,java,169062,1.69716893512672,0.9315254237288135
openpnp/openpnp,2,java,38380,0.259702784590968,0.9101423487544484
OpenRefine/OpenRefine,7,java,44974,5.21350546176763,0.9386138613861386
openshift/rhc,19,ruby,13358,51.0112359550562,0.8280313508529276
